str	version	fps	maxKey	layers	frames	textures	blend(src/dst)
strangelights.str	148	60	80	4	137	strangelights_1.bmp;strangelights_2.bmp;strangelights_3.bmp	0/0;5/7
strangelights2.str	148	60	80	7	274	bstrangelights_1.TGA;bstrangelights_2.TGA;bstrangelights_3.TGA	0/0;5/6;5/7
strantumtremor.str	148	60	51	29	84	14tex	0/0;5/6
strantumtremor_bottom.str	148	60	60	5	20	10tex	0/0;5/6
strantumtremor_cast.str	148	60	59	12	33	10tex	0/0;5/6;5/7
strantumtremor_cast_bottom.str	148	60	59	4	9	16tex	0/0;5/6;5/7
strantumtremor_hit.str	148	60	23	5	14	19tex	0/0;5/6;5/7
strbright.str	148	60	180	16	77	9tex	0/0;5/6;5/7
strip_armor.str	148	60	90	4	17	armor.bmp	0/0;5/7
strip_helm.str	148	60	90	4	17	helm.bmp	0/0;5/7
strip_shield.str	148	60	90	4	17	shield.bmp	0/0;5/7
strip_weapon.str	148	60	90	4	17	weapone.bmp	0/0;5/7
stun.str	148	60	62	5	138	stun.bmp	0/0;5/7
stun_effect.str	148	60	78	10	125	explosive_1_128.bmp;lord_blast_f.bmp;smoke_mud.bmp;storn_a.bmp	0/0;5/7
su_arclousedash.str	148	60	120	8	35	7tex	0/0;5/7
su_bite.str	148	60	120	6	43	pokjuk_c.bmp;subite.bmp	0/0;5/7
su_brunchofshrimp.str	148	60	120	19	136	7tex	0/0;5/7
su_bunchofshrimp.str	148	60	120	19	136	7tex	0/0;5/7
su_chattering.str	148	60	120	15	90	9tex	0/0;5/7
su_cn_meteor0.str	148	60	100	9	175	11tex	0/0;5/7
su_freshshrimp.str	148	60	120	11	54	explosive_1_128.bmp;pokjuk_c.bmp;shrimp_1.bmp;shrimp_2.bmp;shrimp_3.bmp	0/0;5/7
su_grooming.str	148	60	170	16	109	10tex	0/0;5/7
su_hiss.str	148	60	120	13	90	6tex	0/0;5/7
su_lunaticcarrotbeat.str	148	60	96	10	214	7tex	0/0;5/7
su_lunaticcarrotbeat0.str	148	60	100	8	135	12tex	0/0;5/7
su_lunaticcarrotbeat1.str	148	60	96	10	214	7tex	0/0;5/7
su_lunaticcarrotbeat2.str	148	60	96	10	214	7tex	0/0;5/7
su_nyanggrass.str	148	60	50	2	3	nyang1.bmp;nyang2.bmp;nyang3.bmp;nyang4.bmp;nyang5.bmp	0/0;5/7
su_pickypeck.str	148	60	120	8	55	b_picky.bmp;b_picky2.bmp;fire_a.bmp;fire_b.bmp;pokjuk_c.bmp	0/0;5/7
su_powerofflock.str	148	60	140	33	186	10tex	0/0;5/7
su_scaroftarou.str	148	60	120	6	43	pokjuk_c.bmp;tarou .bmp	0/0;5/7
su_scratch.str	148	60	60	10	45	blood_b.bmp;claw_cat.bmp;explosive_1_128.bmp	0/0;5/7
su_scratch.str	148	60	120	11	115	8tex	0/0;5/7
su_sv_stemspear.str	148	60	30	8	47	7tex	0/0;5/6;5/7
su_svg_spirit.str	148	60	120	7	24	pokjuk_d.bmp;svgp.bmp;svgp2.bmp	0/0;5/7
su_svg_sprit.str	148	60	120	6	37	svg_a.bmp;svg_b.bmp;svgd.bmp	0/0;5/7
su_svg_sprit2.str	148	60	120	11	54	pokjuk_d.bmp;sph.bmp;svgp.bmp;svgp2.bmp;thunder_center.bmp	0/0;5/7
su_tunabelly.str	148	60	120	11	115	8tex	0/0;5/7
sucloud.str	148	60	180	9	47	6tex	0/0;5/6
suffragium.str	148	60	114	12	608	cross_old.bmp;gloria_nun.bmp;priest_spell.bmp;ring.bmp	0/0;5/6;5/7
suffragium_min.str	148	60	58	3	44	cross_old.bmp	0/0;5/7
sui_explosion.str	148	60	45	12	199	6tex	0/0;5/7
suicide.str	148	60	175	4	15	38tex	0/0;5/7
sunset_blast.str	148	60	59	24	97	31tex	0/0;5/6;5/7
sunset_blast_small.str	148	60	35	6	21	22tex	0/0;5/6;5/7
superstar.str	148	60	105	18	151	freeze_ice_part.bmp;pika001.bmp;superstar1.bmp	0/0;5/7
swifttrap.str	148	60	60	7	42	swi_bottom.bmp;swi_bottom.tga	0/0;5/6;5/7
swifttrap_bottom.str	148	60	60	2	5	swi_shockwave_00.bmp	0/0;5/7
swifttrap_cast.str	148	60	125	7	18	9tex	0/0;5/7
swifttrap_hit.str	148	60	25	5	14	13tex	0/0;5/7
swooning.str	148	60	600	21	66	12tex	0/0;5/6;5/7
swooning.str	148	60	600	21	66	12tex	0/0;5/6;5/7
sword.str	148	60	100	12	61	7tex	0/0;5/7
tai.str	148	60	180	22	140	19tex	0/0;5/6;5/7
talisman_of_black_tortoise.str	148	60	95	17	121	20tex	0/0;5/6;5/7
talisman_of_black_tortoise_bottom.str	148	60	90	5	26	17tex	0/0;5/6;5/7
talisman_of_blue_dragon.str	148	60	73	9	36	25tex	0/0;5/6;5/7
talisman_of_four_bearing_god.str	148	60	100	25	126	7tex	0/0;5/6;5/7
talisman_of_magician.str	148	60	64	13	80	10tex	0/0;5/6;5/7
talisman_of_magician_bottom.str	148	60	106	5	40	12tex	0/0;5/6;5/7
talisman_of_protection.str	148	60	135	17	114	19tex	0/0;5/6;5/7
talisman_of_red_phoenix.str	148	60	95	14	59	19tex	0/0;5/6;5/7
talisman_of_red_phoenix_bottom.str	148	60	93	3	16	8tex	0/0;5/6;5/7
talisman_of_soul_stealing.str	148	60	120	25	140	30tex	0/0;5/6;5/7
talisman_of_the_five_elements.str	148	60	120	21	134	24tex	0/0;5/6;5/7
talisman_of_warrior.str	148	60	120	31	184	30tex	0/0;5/6;5/7
talisman_of_white_tiger.str	148	60	77	12	59	9tex	0/0;5/6;5/7
target_marker_loop.str	148	60	60	11	64	30tex	0/0;1/6;5/6;5/7
target_marker_start.str	148	60	23	10	55	17tex	0/0;1/6;5/6;5/7
temporary_communion.str	148	60	77	22	492	11tex	0/0;5/7
temporary_communion_buff.str	148	60	34	6	31	6tex	0/0;5/7
temporary_communion_buff_bottom.str	148	60	41	3	10	tem_light_01.bmp	0/0;5/7
tensi3.str	148	60	150	16	163	6tex	0/0;5/7
terradrive.str	148	60	90	8	36	ter_stone_p.tga	0/0;2/1;5/6
terradrive_bottom.str	148	60	90	6	30	15tex	0/0;2/1;5/6;5/7
terradrive_cast.str	148	60	60	6	25	ter_dust_smoke_1.bmp;ter_smoke_00.tga	0/0;5/6;5/7
terradrive_cast_bottom.str	148	60	60	4	13	ter_magicrune_00.bmp;ter_magicrune_00.tga	0/0;5/6;5/7
terradrive_hit.str	148	60	23	5	14	19tex	0/0;5/6;5/7
terremotus.str	148	60	48	18	77	34tex	0/0;5/6;5/7
terremotus_cast.str	148	60	50	3	6	13tex	0/0;5/6;5/7
terremotus_cast_bottom.str	148	60	59	4	13	ter_magic.bmp;ter_magic.tga;ter_magic_b.bmp	0/0;5/7
terremotus_earth_care.str	148	60	44	9	32	23tex	0/0;5/6;5/7
terremotus_earth_care_bottom.str	148	60	39	6	25	21tex	0/0;5/6;5/7
terremotus_hit.str	148	60	23	5	14	19tex	0/0;5/6;5/7
terremotus_protect.str	148	60	119	23	100	24tex	0/0;5/6;5/7
tetra_01_fire.str	148	60	72	3	52	26tex	0/0;5/7
tetra_01_fire_expn.str	148	60	45	35	134	10tex	0/0;5/6;5/7
tetra_01_fire_grd.str	148	60	60	13	40	exp_grd_point.bmp;exp_grd_point.tga;tetra_circle.bmp	0/0;5/6;5/7
tetra_01_fire_sub_expn.str	148	60	40	6	19	light_01.tga;light_ex_01.tga;light_ex_02.tga;tetra_circle.tga;tetra_sub_core.tga	0/0;5/7
tetra_02_wind.str	148	60	72	3	52	26tex	0/0;5/7
tetra_02_wind_expn.str	148	60	60	31	422	15tex	0/0;5/6;5/7
tetra_02_wind_grd.str	148	60	60	9	28	exp_grd_point.bmp;tetra_circle.bmp	0/0;5/7
tetra_02_wind_sub_expn.str	148	60	40	6	19	light_01.tga;light_ex_01.tga;light_ex_02.tga;tetra_circle.tga;tetra_sub_core.tga	0/0;5/7
tetra_03_earth.str	148	60	72	3	52	26tex	0/0;5/7
tetra_03_earth_expn.str	148	60	62	49	162	16tex	0/0;5/6;5/7
tetra_03_earth_grd.str	148	60	60	9	28	exp_grd_point.bmp;exp_grd_point.tga;tetra_circle.bmp	0/0;5/6;5/7
tetra_03_earth_sub_expn.str	148	60	40	6	19	light_01.tga;light_ex_01.tga;light_ex_02.tga;tetra_circle.tga;tetra_sub_core.tga	0/0;5/7
tetra_04_water.str	148	60	72	3	52	26tex	0/0;5/7
tetra_04_water_expn.str	148	60	90	30	197	11tex	0/0;5/6;5/7
tetra_04_water_grd.str	148	60	60	9	28	exp_grd_point.bmp;exp_grd_point.tga;tetra_circle.bmp	0/0;5/6;5/7
tetra_04_water_sub_expn.str	148	60	40	6	19	light_01.tga;light_ex_01.tga;light_ex_02.tga;tetra_circle.tga;tetra_sub_core.tga	0/0;5/7
tetra_ball_00_core.str	148	60	90	3	60	34tex	0/0;2/6;5/7
tetra_ball_00_core_grd.str	148	60	90	4	17	45tex	0/0;5/7
tetra_cast.str	148	60	60	6	23	cast.tga;cast_light_01.tga;cast_light_02.tga;cast_particle_01.tga;cast_particle_02.tga	0/0;5/7
tfireworks.str	148	60	145	13	44	58tex	0/0;2/2;2/3;2/6;5/7
the_vigilante_at_night_bottom.str	148	60	50	6	25	21tex	0/0;5/6;5/7
the_vigilante_at_night_crack.str	148	60	58	14	51	gre_bg_01.tga;the_crack_01.tga;the_spark_01.bmp	0/0;5/6;5/7
the_w_protection.str	148	60	50	16	75	the_flare_00.bmp;the_flare_00.tga;the_flare_01.bmp	0/0;5/6;5/7
the_w_protection_cast.str	148	60	60	8	25	9tex	0/0;5/6;5/7
thief_invenom.str	148	60	40	5	102	freeze_a.bmp;freeze_ice_part.bmp;invenom_ring.bmp	0/0;5/7
thirdconsecration.str	148	60	49	8	37	32tex	0/0;5/6;5/7
thirdconsecration_bottom.str	148	60	80	4	19	6tex	0/0;5/6;5/7
thirdexorflame.str	148	60	120	8	25	15tex	0/0;5/6;5/7
thirdexorflame_aura.str	148	60	120	2	3	15tex	0/0;5/7
thirdexorflame_cast.str	148	60	100	12	57	7tex	0/0;5/7
thirdexorflame_start.str	148	60	52	3	10	13tex	0/0;5/7
thirdflamebomb.str	148	60	160	19	92	22tex	0/0;5/6;5/7
thirdflamebomb_bottom.str	148	60	140	6	29	17tex	0/0;5/6;5/7
thirdpunish.str	148	60	80	10	45	43tex	0/0;5/6;5/7
thirdpunish_bottom.str	148	60	70	6	21	11tex	0/0;5/6;5/7
throwrock.str	148	60	10	6	25	thr_circle_1.tga;thr_rock_1.tga;thr_shine_1.tga	0/0;5/6
throwrock_hit.str	148	60	26	15	78	7tex	0/0;5/6;5/7
thunderstorm.str	148	60	59	25	376	16tex	0/0;5/7
time_ accessory.str	148	60	160	17	114	15tex	0/0;5/7
time_ accessory.str	148	60	160	17	114	15tex	0/0;5/7
time_accessory.str	148	60	160	17	114	15tex	0/0;5/7
tinder.str	148	60	30	10	29	bone.bmp;freeze_ice_part.bmp;lens_b.bmp	0/0;5/7
tokedasu.str	148	60	85	9	40	26tex	0/0;1/6;5/6
tokedasu_shadow.str	148	60	84	13	60	11tex	0/0;1/6;1/7;5/7
top_fire.str	148	60	21	2	3	7tex	0/0;5/7
tornadostorm.str	148	60	30	7	18	16tex	0/0;5/6;5/7
tornadostorm_bottom.str	148	60	30	3	8	7tex	0/0;5/7
tornadostorm_cast.str	148	60	38	3	8	7tex	0/0;5/7
tornadostorm_cast_bottom.str	148	60	40	4	15	17tex	0/0;5/7
tornadostorm_hit.str	148	60	17	9	38	7tex	0/0;5/7
totem_of_tutelary_bottom_end.str	148	60	18	3	6	6tex	0/0;5/6;5/7
totem_of_tutelary_bottom_loop.str	148	60	59	4	11	7tex	0/0;5/6;5/7
totem_of_tutelary_bottom_start.str	148	60	11	3	6	6tex	0/0;5/6;5/7
totem_of_tutelary_end.str	148	60	10	3	6	7tex	0/0;5/6;5/7
totem_of_tutelary_loop.str	148	60	69	10	41	8tex	0/0;5/6;5/7
totem_of_tutelary_start.str	148	60	11	3	6	7tex	0/0;5/6;5/7
toto.str	148	60	1835102790	18	79	10tex	0/0;5/6;5/7
triple_laser.str	148	60	40	15	104	trl_laser_00.bmp;trl_laser_01.bmp;trl_particle_01.bmp	0/0;5/7
twinklestar.str	148	60	105	16	141	pika001.bmp;superstar1.bmp	0/0;5/7
twohand.str	148	60	20	4	33	6tex	0/0;5/7
ufidel.str	148	60	24	7	20	7tex	0/0;5/7
ufidel_pang.str	148	60	24	6	21	9tex	0/0;5/7
ui_activate.str	148	60	152	41	265	23tex	0/0;5/6;5/7
ui_broken.str	148	60	55	24	129	19tex	0/0;5/6;5/7
ui_enchant_fail.str	148	60	60	19	109	15tex	0/0;5/6;5/7
ui_enchant_success.str	148	60	60	21	116	15tex	0/0;5/6;5/7
ui_finish.str	148	60	135	38	261	32tex	0/0;5/6;5/7
ui_intro_blue.str	148	60	167	4	15	29tex	0/0;5/7
ui_intro_green.str	148	60	167	4	15	29tex	0/0;5/7
ui_intro_yellow.str	148	60	167	4	15	29tex	0/0;5/7
ui_levelup_fail.str	148	60	146	12	79	suc_smoke_00.tga;ui_fail.tga;ui_levelup_r.tga	0/0;5/6
ui_levelup_success.str	148	60	60	17	94	15tex	0/0;5/6;5/7
ui_reset_fail.str	148	60	57	19	106	9tex	0/0;5/6;5/7
ui_reset_success.str	148	60	60	24	416	19tex	0/0;5/6;5/7
ultimatesacrifice.str	148	60	120	23	122	17tex	0/0;5/6;5/7
ultimatesacrifice_bottom.str	148	60	25	3	10	ult_circle_1.bmp	0/0;5/7
ultimatesacrifice_shine.str	148	60	120	24	115	ult_particle_1.bmp;ult_particle_2.bmp;ult_shine_1.bmp;ult_shine_1.tga;ult_shine_3.bmp	0/0;5/6;5/7
unlucky.str	148	60	120	2	5	unlucky_01.bmp;unlucky_02.bmp;unlucky_03.bmp;unlucky_04.bmp	0/0;5/7
unlucky_rush.str	148	60	15	6	21	9tex	0/0;5/6;5/7
unlucky_rush_cast.str	148	60	40	15	44	13tex	0/0;5/6;5/7
unlucky_rush_hit.str	148	60	16	13	50	11tex	0/0;5/6;5/7
vacation.str	148	60	120	10	39	9tex	0/0;5/6;5/7
vanishing1.str	148	60	90	12	53	freeze_a_small.bmp;freeze_ice_part.bmp;soulsoul.bmp;soulsoul2.bmp	0/0;5/7
vash00.str	148	60	120	2	5	01.bmp;02.bmp;03.bmp;04.bmp	0/0;5/7
venom_swamp_bottom.str	148	60	59	18	53	48tex	0/0;1/6;5/7
venom_swamp_cast.str	148	60	59	11	30	13tex	0/0;5/7
venom_swamp_cast_bottom.str	148	60	59	4	9	ven_blk_01.tga;ven_m.bmp;ven_m_01.bmp	0/0;1/6;5/7
venom_swamp_hit.str	148	60	16	6	15	35tex	0/0;5/6;5/7
venomdust.str	148	60	60	9	114	6tex	0/0;5/7
venomsplasher.str	148	60	103	13	252	7tex	0/0;5/7
venomsplasher_1st.str	148	60	60	7	121	6tex	5/7
venomsplasherafter.str	148	60	103	14	255	8tex	0/0;2/1;5/7
vigor_buff.str	148	60	60	15	54	18tex	0/0;5/6;5/7
vigor_cast.str	148	60	30	9	48	18tex	0/0;5/6;5/7
violentquake_01.str	148	60	90	24	141	44tex	0/0;5/6;5/7
violentquake_02.str	148	60	94	27	170	45tex	0/0;5/6;5/7
violentquake_03.str	148	60	95	25	152	44tex	0/0;5/6;5/7
violentquake_bottom.str	148	60	59	2	3	vlo_crater_bg.tga	0/0;5/6
violentquake_cast.str	148	60	39	2	3	10tex	0/0;5/7
violentquake_cast_bottom.str	148	60	59	5	12	30tex	0/0;5/6;5/7
violentquake_hit.str	148	60	20	9	24	7tex	0/0;5/6;5/7
vlolentquake_01_a.str	148	60	69	15	52	30tex	0/0;5/6;5/7
vlolentquake_01_b.str	148	60	69	15	52	30tex	0/0;5/6;5/7
vlolentquake_02.str	148	60	69	15	54	30tex	0/0;5/6;5/7
vlolentquake_03.str	148	60	85	15	52	30tex	0/0;5/6;5/7
vlolentquake_bottom.str	148	60	84	2	5	vlo_crater_bg.tga	0/0;5/6
vlolentquake_bottom_01.str	148	60	70	2	5	vlo_crater.tga	0/0;5/6
vlolentquake_bottom_02.str	148	60	69	2	5	vlo_crater.tga	0/0;5/6
vlolentquake_bottom_03.str	148	60	84	2	5	vlo_crater.tga	0/0;5/6
vortexf.str	148	60	84	4	13	7tex	0/0;5/6;5/7
vortexf2.str	148	60	84	3	8	6tex	0/0;5/6
water_splash.str	148	60	45	2	3	10tex	0/0;5/7
waterfield3.str	148	60	360	12	133	9tex	0/0;5/6;5/7
we_cheerup.str	148	60	60	10	41	explosive_1_128.bmp;fighting1.bmp;fighting2.bmp;lord_blast_d.bmp;pokjuk_d.bmp	0/0;5/7
we_oneforever.str	148	60	121	16	91	10tex	0/0;5/7
weakness.str	148	60	120	2	5	weakness_01.bmp;weakness_02.bmp;weakness_03.bmp;weakness_04.bmp	0/0;5/7
weapon perfection.str	148	60	103	11	258	black_sword.bmp;lord_blast_e.bmp;ring.bmp	0/0;5/7
weaponperfection.str	148	60	103	11	258	black_sword.bmp;lord_blast_e.bmp;ring.bmp	0/0;5/7
weaponperfection_min.str	148	60	103	6	75	black_sword.bmp;lord_blast_e.bmp	0/0;5/7
white_tiger_end.str	148	60	9	3	6	tof_glow_01.tga;tof_white_tiger_00.bmp	0/0;5/6;5/7
white_tiger_loop.str	148	60	59	4	13	tof_glow_01.tga;tof_ring_00.bmp;tof_white_tiger_00.bmp	0/0;5/6;5/7
white_tiger_start.str	148	60	8	5	14	tof_glow_01.tga;tof_shock_01.bmp;tof_white_tiger_00.bmp	0/0;5/6;5/7
wide_critical_wound.str	148	60	60	10	63	lens_r.bmp	0/0;5/7
wideb.str	148	60	60	4	21	lens_r.bmp	0/0;5/7
wild_fire.str	148	60	40	12	39	wil_aurora_01.bmp;wil_cylinder_01.bmp;wil_light_02.bmp;wil_particle_01.bmp	0/0;5/7
wild_fire_bottom.str	148	60	45	5	22	11tex	0/0;5/6;5/7
windhit.str	148	60	33	10	144	8tex	0/0;5/7
windhit1.str	148	60	33	10	144	8tex	0/0;5/7
windhit2.str	148	60	33	10	144	8tex	0/0;5/7
windhit3.str	148	60	33	10	144	8tex	0/0;5/7
windsign.str	148	60	77	15	98	17tex	0/0;5/6;5/7
windsign_loop.str	148	60	120	6	31	win_glow_00.tga;win_target_glow.bmp;win_target_loop.tga	0/0;5/6;5/7
wl_telekinesis_intense.str	148	60	120	3	26	s_1.bmp;s_2.bmp;s_3.bmp;s_4.bmp;s_5.bmp	0/0;5/7
wonbo.str	148	60	140	25	164	6tex	0/0;5/7
wooden_attack.str	148	60	45	16	75	17tex	0/0;5/6;5/7
wooden_attack_hit.str	148	60	26	10	45	8tex	0/0;5/6;5/7
wooden_cast.str	148	60	65	3	6	13tex	0/0;5/6;5/7
wooden_cast_bottom.str	148	60	60	4	11	woo_cast_00.tga	0/0;5/6;5/7
wooden_warrior_cast.str	148	60	65	3	6	13tex	0/0;5/6;5/7
wooden_warrior_cast_bottom.str	148	60	60	4	9	woo_cast_00.tga;woo_cast_a.tga	0/0;5/6;5/7
youmei.str	148	60	102	7	40	21tex	0/0;5/7
ypen.str	148	60	160	14	71	tenfe3.bmp	0/0;5/7
yukino2.str	148	60	180	15	92	pika02.bmp;snow1.bmp;snow2.bmp;snow3.bmp	0/0;5/7
yunta_1.str	148	60	20	3	10	spark.bmp	0/0;5/7
yunta_2.str	148	60	25	4	15	spark.bmp	0/0;5/7
yunta_3.str	148	60	30	5	20	spark.bmp	0/0;5/7
yunta_4.str	148	60	35	6	25	spark.bmp	0/0;5/7
yunta_5.str	148	60	40	7	30	spark.bmp	0/0;5/7
각성.str	148	60	80	15	70	7tex	0/0;2/1;5/7
노란포션.str	148	60	27	10	31	lens_y.bmp;pokjuk_c.bmp;pokjuk_d.bmp	0/0;5/7
디스펠.str	148	60	90	7	139	explosive_1_128.bmp;freeze_ice_part.bmp;priest_spell.bmp;ring_b.bmp	0/0;5/7
매직로드.str	148	60	120	22	533	6tex	0/0;5/7
버서크.str	148	60	90	16	161	explosive_1_128.bmp;lens_b.bmp;lens_r.bmp;lord_blast_d.bmp;ring_b.bmp	0/0;5/7
불길한붉은달빛.str	148	60	90	8	29	akuma copy.bmp;moon.bmp;ring_b.bmp;smoke1.bmp;smoke2.bmp	0/0;5/6;5/7
불스아이.str	148	60	90	5	20	target3.bmp	0/0;5/7
빨간포션.str	148	60	27	10	31	lens_r.bmp;pokjuk_c.bmp;pokjuk_d.bmp	0/0;5/7
사람효과.str	148	60	160	6	175	pika02.bmp;pokjuk_c.bmp;pokjuk_d.bmp;thunder_center.bmp	0/0;5/7
소울번.str	148	60	55	8	47	14tex	0/0;5/7
술식전개2.str	148	60	60	6	37	freeze.bmp;maho.bmp	0/0;5/7
술식전개3.str	148	60	60	6	37	freeze.bmp;maho.bmp	0/0;5/7
술식전개4.str	148	60	60	6	37	freeze.bmp;maho.bmp	0/0;5/7
술식전개5.str	148	60	60	6	37	freeze.bmp;maho.bmp	0/0;5/7
술식해방.str	148	60	70	4	23	charm.bmp;fire_smoke_a.bmp;invenom_ring.bmp;pokjuk_c.bmp	0/0;5/7
연환.str	148	60	45	13	492	pika02.bmp	5/7
이그니션브레이크.str	148	60	240	21	106	6tex	0/0;5/7
주홍포션.str	148	60	27	10	31	lens_r.bmp;pokjuk_c.bmp;pokjuk_d.bmp	0/0;5/7
집중.str	148	60	90	8	90	pokjuk_d.bmp;ring_b.bmp;spark.bmp	0/0;5/7
찹쌀떡.str	148	60	27	6	15	pikapika.bmp;pokjuk_d.bmp	0/0;5/7
초록포션.str	148	60	27	10	31	lens_g.bmp;pokjuk_c.bmp;pokjuk_d.bmp	0/0;5/7
초승달2.str	148	60	70	7	30	6tex	0/0;5/7
트랙킹.str	148	60	90	4	85	target3.bmp	0/0;5/7
파란포션.str	148	60	27	10	31	lens_b.bmp;pokjuk_c.bmp;pokjuk_d.bmp	0/0;5/7
하얀포션.str	148	60	27	10	31	lens_w.bmp;pokjuk_c.bmp;pokjuk_d.bmp	0/0;5/7
허무의그림자.str	148	60	75	10	57	explosive_1_128.bmp;muk2.bmp;shield.bmp	0/0;5/7
흐린달빛환상2.str	148	60	60	6	43	freeze_a_small.bmp;moon2.bmp	0/0;5/7
